sampleId	piHat	numThrows	numThrowsLmt	isCensored	seedInit	OFerror	signifDigits	runtime	solverName	
435	3.14159	10587.0	50000	FALSE	4260892	3.859091338487275e-06	6	0.022767066955566406	Dart	
436	3.14159	5629.0	50000	FALSE	5333807	4.396056137778714e-06	6	0.012604951858520508	Dart	
437	3.14159	4301.0	50000	FALSE	7175237	2.3779121134381853e-06	6	0.01007986068725586	Dart	
438	3.14159	1808.0	50000	FALSE	4822222	3.203539824525592e-07	6	0.003987789154052734	Dart	
439	3.14159	23709.0	50000	FALSE	293135	7.994179425097059e-07	6	0.05292797088623047	Dart	
440	3.14159	4972.0	50000	FALSE	4005509	3.203539824525592e-07	6	0.010789871215820312	Dart	
441	3.1416	3397.0	50000	FALSE	3961243	2.9254636442210824e-06	6	0.007657051086425781	Dart	
442	3.14159	10820.0	50000	FALSE	2350702	2.9512014787513863e-06	6	0.031186819076538086	Dart	
443	3.14159	1808.0	50000	FALSE	9799247	3.203539824525592e-07	6	0.004412174224853516	Dart	
444	3.14159	452.0	50000	FALSE	4340337	3.203539824525592e-07	6	0.0009636878967285156	Dart	
445	3.14159	3616.0	50000	FALSE	484799	3.203539824525592e-07	6	0.010648965835571289	Dart	
446	3.14159	6109.0	50000	FALSE	4314780	1.7689638238671535e-06	6	0.016691923141479492	Dart	
447	3.14159	9231.0	50000	FALSE	9576253	4.473036507413042e-06	6	0.0244140625	Dart	
448	3.14159	1808.0	50000	FALSE	1085162	3.203539824525592e-07	6	0.0047740936279296875	Dart	
449	3.14159	7656.0	50000	FALSE	2058287	4.303239289349392e-06	6	0.017317771911621094	Dart	
450	3.14159	5643.0	50000	FALSE	7277675	1.2478823321337984e-06	6	0.015555858612060547	Dart	
451	3.14159	12889.0	50000	FALSE	6821278	1.0069516642730036e-06	6	0.03467202186584473	Dart	
452	3.14159	18038.0	50000	FALSE	60483	2.623284177882823e-06	6	0.04017186164855957	Dart	
453	3.14159	13504.0	50000	FALSE	128162	4.922274881469235e-06	6	0.031230926513671875	Dart	
454	3.1416	19492.0	50000	FALSE	2283930	3.952431766762743e-06	6	0.0485689640045166	Dart	
455	3.14159	904.0	50000	FALSE	5756721	3.203539824525592e-07	6	0.0018961429595947266	Dart	
