Experiment	ID	RunTime	IsCensored	OFTol	Error	CntProbe	Sig Figs	CntProbeLmt	Pi Hat	SeedInit	
Parallel	511	0.21747350692749023	False	5e-07	2.668e-07	36565.0	6	15625000000	3.1415929204	565600	
Parallel	512	0.2616252899169922	False	5e-07	2.668e-07	44020.0	6	15625000000	3.1415929204	483054	
Parallel	513	0.06742644309997559	False	5e-07	2.668e-07	11360.0	6	15625000000	3.1415929204	6617329	
Parallel	514	0.34009456634521484	False	5e-07	2.65e-08	57854.0	6	15625000000	3.1415926801	3238733	
Parallel	515	0.0020978450775146484	False	5e-07	2.668e-07	355.0	6	15625000000	3.1415929204	8201937	
Parallel	516	0.10818171501159668	False	5e-07	2.668e-07	18460.0	6	15625000000	3.1415929204	3488562	
Parallel	517	0.004136562347412109	False	5e-07	2.668e-07	710.0	6	15625000000	3.1415929204	2979340	
Parallel	518	1.7987067699432373	False	5e-07	7.203e-07	306475.0	6	15625000000	3.1415933739	7743604	
Parallel	519	0.09215307235717773	False	5e-07	2.668e-07	15265.0	6	15625000000	3.1415929204	7703495	
Parallel	520	18.710135459899902	False	5e-07	-4.39e-08	3176824.0	6	15625000000	3.1415926097	4249540	
Parallel	521	0.42233920097351074	False	5e-07	2.668e-07	71355.0	6	15625000000	3.1415929204	7802850	
Parallel	522	0.4258251190185547	False	5e-07	-1.191e-07	72043.0	6	15625000000	3.1415925344	5317289	
Parallel	523	0.189406156539917	False	5e-07	2.668e-07	32305.0	6	15625000000	3.1415929204	7931707	
Parallel	524	0.022968769073486328	False	5e-07	2.668e-07	3905.0	6	15625000000	3.1415929204	1721626	
Parallel	525	3.69589900970459	False	5e-07	7.139e-07	621825.0	6	15625000000	3.1415933675	4457577	
Parallel	526	0.04557466506958008	False	5e-07	2.668e-07	7810.0	6	15625000000	3.1415929204	9893777	
Parallel	527	0.0042018890380859375	False	5e-07	2.668e-07	710.0	6	15625000000	3.1415929204	4866572	
Parallel	528	361.7766146659851	False	5e-07	-1.37e-07	61659774.0	6	15625000000	3.1415925166	7714946	
Parallel	529	0.24362969398498535	False	5e-07	6.163e-07	39771.0	6	15625000000	3.1415932699	1775496	
Parallel	530	0.23731493949890137	False	5e-07	-7.99e-08	40104.0	6	15625000000	3.1415925737	8822482	
Parallel	531	12.945576429367065	False	5e-07	2.411e-07	2170071.0	6	15625000000	3.1415928947	943827	
Parallel	532	0.0416109561920166	False	5e-07	2.668e-07	7100.0	6	15625000000	3.1415929204	8712929	
Parallel	533	0.3095550537109375	False	5e-07	5.331e-07	52196.0	6	15625000000	3.1415931867	648790	
Parallel	534	0.04387521743774414	False	5e-07	2.668e-07	7455.0	6	15625000000	3.1415929204	5756904	
Parallel	535	0.3161742687225342	False	5e-07	2.668e-07	53250.0	6	15625000000	3.1415929204	5985481	
Parallel	536	0.0547032356262207	False	5e-07	2.668e-07	9230.0	6	15625000000	3.1415929204	5059696	
Parallel	537	0.5463788509368896	False	5e-07	-3.57e-08	91923.0	6	15625000000	3.1415926179	4863996	
Parallel	538	0.1598958969116211	False	5e-07	2.668e-07	26980.0	6	15625000000	3.1415929204	7393464	
Parallel	539	0.06711483001708984	False	5e-07	2.668e-07	11360.0	6	15625000000	3.1415929204	3316225	
Parallel	540	0.3584706783294678	False	5e-07	7.355e-07	59307.0	6	15625000000	3.1415933891	3257636	
Parallel	541	0.09934544563293457	False	5e-07	2.668e-07	16685.0	6	15625000000	3.1415929204	3573248	
Parallel	542	0.5393960475921631	False	5e-07	7.291e-07	90203.0	6	15625000000	3.1415933827	6736670	
Parallel	543	0.25763416290283203	False	5e-07	2.668e-07	43665.0	6	15625000000	3.1415929204	94035	
Parallel	544	0.016605854034423828	False	5e-07	2.668e-07	2840.0	6	15625000000	3.1415929204	5934630	
Parallel	545	0.13702988624572754	False	5e-07	2.668e-07	23075.0	6	15625000000	3.1415929204	6817773	
Parallel	546	90.69860816001892	False	5e-07	3.7e-09	15431478.0	6	15625000000	3.1415926573	9500214	
Parallel	547	0.004210472106933594	False	5e-07	2.668e-07	710.0	6	15625000000	3.1415929204	6051620	
Parallel	548	0.03993034362792969	False	5e-07	2.668e-07	6745.0	6	15625000000	3.1415929204	9841577	
Parallel	549	15.354477167129517	False	5e-07	2.881e-07	2608229.0	6	15625000000	3.1415929417	1317505	
Parallel	550	0.004200935363769531	False	5e-07	2.668e-07	710.0	6	15625000000	3.1415929204	8527036	
Parallel	551	0.004191875457763672	False	5e-07	2.668e-07	710.0	6	15625000000	3.1415929204	35783	
Parallel	552	0.19341254234313965	False	5e-07	6.922e-07	32671.0	6	15625000000	3.1415933458	3950870	
Parallel	553	0.24329328536987305	False	5e-07	6.132e-07	40126.0	6	15625000000	3.1415932668	8069206	
Parallel	554	6.1636059284210205	False	5e-07	2e-09	1050225.0	6	15625000000	3.1415926556	8995633	
Parallel	555	0.1762099266052246	False	5e-07	7.273e-07	30186.0	6	15625000000	3.1415933809	9696094	
Parallel	556	0.008416414260864258	False	5e-07	2.668e-07	1420.0	6	15625000000	3.1415929204	9079982	
Parallel	557	0.4922327995300293	False	5e-07	2.668e-07	84135.0	6	15625000000	3.1415929204	2180977	
Parallel	558	0.016808509826660156	False	5e-07	2.668e-07	2840.0	6	15625000000	3.1415929204	7159541	
Parallel	559	0.4563605785369873	False	5e-07	8.005e-07	78133.0	6	15625000000	3.1415934541	9793824	
Parallel	560	0.0589137077331543	False	5e-07	2.668e-07	9940.0	6	15625000000	3.1415929204	768137	
Parallel	561	3.5435478687286377	False	5e-07	4.071e-07	594336.0	6	15625000000	3.1415930607	5760904	
Parallel	562	0.15073728561401367	False	5e-07	8.029e-07	25926.0	6	15625000000	3.1415934565	5792725	
Parallel	563	0.06060433387756348	False	5e-07	2.668e-07	10295.0	6	15625000000	3.1415929204	3450943	
Parallel	564	0.01058506965637207	False	5e-07	2.668e-07	1775.0	6	15625000000	3.1415929204	8865694	
Parallel	565	0.8146016597747803	False	5e-07	3.695e-07	135266.0	6	15625000000	3.1415930231	1787833	
Parallel	566	0.1265575885772705	False	5e-07	2.668e-07	21300.0	6	15625000000	3.1415929204	1963868	
Parallel	567	0.21210956573486328	False	5e-07	2.668e-07	35855.0	6	15625000000	3.1415929204	6112814	
Parallel	568	7.965738296508789	False	5e-07	6.724e-07	1336649.0	6	15625000000	3.1415933259	8064658	
Parallel	569	0.010289192199707031	False	5e-07	2.668e-07	1775.0	6	15625000000	3.1415929204	659990	
Parallel	570	0.2670927047729492	False	5e-07	5.825e-07	44031.0	6	15625000000	3.1415932361	2622567	
Parallel	571	0.0438082218170166	False	5e-07	2.668e-07	7455.0	6	15625000000	3.1415929204	3533790	
Parallel	572	0.0063724517822265625	False	5e-07	2.668e-07	1065.0	6	15625000000	3.1415929204	129567	
Parallel	573	90.07241630554199	False	5e-07	-1.326e-07	15419877.0	6	15625000000	3.141592521	5177630	
Parallel	574	0.5090343952178955	False	5e-07	7.52e-07	85943.0	6	15625000000	3.1415934056	4510459	
Parallel	575	0.031199216842651367	False	5e-07	2.668e-07	5325.0	6	15625000000	3.1415929204	7411654	
Parallel	576	2.7834372520446777	False	5e-07	4.438e-07	471151.0	6	15625000000	3.1415930974	4507348	
Parallel	577	3.258688449859619	False	5e-07	-1.317e-07	558239.0	6	15625000000	3.1415925219	1698808	
Parallel	578	0.006276845932006836	False	5e-07	2.668e-07	1065.0	6	15625000000	3.1415929204	8663227	
Parallel	579	0.02721118927001953	False	5e-07	2.668e-07	4615.0	6	15625000000	3.1415929204	2737252	
Parallel	580	3.7367472648620605	False	5e-07	8.101e-07	639630.0	6	15625000000	3.1415934637	8338133	
Parallel	581	159.73283576965332	False	5e-07	-5.84e-08	27317321.0	6	15625000000	3.1415925952	6467270	
Parallel	582	208.09444189071655	False	5e-07	-1.431e-07	35545982.0	6	15625000000	3.1415925105	2588108	
Parallel	583	0.20945048332214355	False	5e-07	-1.249e-07	35489.0	6	15625000000	3.1415925287	8430908	
Parallel	584	13.458515644073486	False	5e-07	-1.13e-07	2306097.0	6	15625000000	3.1415925406	2559731	
Parallel	585	0.9319541454315186	False	5e-07	2.7e-09	157942.0	6	15625000000	3.1415926563	9185795	
Parallel	586	0.2731466293334961	False	5e-07	-3e-08	46849.0	6	15625000000	3.1415926236	2536166	
Parallel	587	0.24839496612548828	False	5e-07	5.957e-07	42256.0	6	15625000000	3.1415932493	2160153	
Parallel	588	0.08870458602905273	False	5e-07	2.668e-07	15265.0	6	15625000000	3.1415929204	4624990	
Parallel	589	0.12531661987304688	False	5e-07	2.668e-07	21300.0	6	15625000000	3.1415929204	3971155	
Parallel	590	0.002096414566040039	False	5e-07	2.668e-07	355.0	6	15625000000	3.1415929204	9214630	
Parallel	591	0.22211790084838867	False	5e-07	2.668e-07	37630.0	6	15625000000	3.1415929204	648913	
Parallel	592	0.0062253475189208984	False	5e-07	2.668e-07	1065.0	6	15625000000	3.1415929204	5561010	
Parallel	593	0.020843982696533203	False	5e-07	2.668e-07	3550.0	6	15625000000	3.1415929204	9896203	
Parallel	594	0.5645313262939453	False	5e-07	-2.12e-08	96538.0	6	15625000000	3.1415926324	7160711	
Parallel	595	7.7739996910095215	False	5e-07	6.423e-07	1332711.0	6	15625000000	3.1415932959	2100416	
Parallel	596	2.498753786087036	False	5e-07	7.852e-07	429016.0	6	15625000000	3.1415934388	5247833	
Parallel	597	0.05784296989440918	False	5e-07	2.668e-07	9940.0	6	15625000000	3.1415929204	561148	
Parallel	598	0.19518780708312988	False	5e-07	6.877e-07	33026.0	6	15625000000	3.1415933413	9311000	
Parallel	599	0.20933938026428223	False	5e-07	2.668e-07	35855.0	6	15625000000	3.1415929204	1939973	
Parallel	600	0.018589258193969727	False	5e-07	2.668e-07	3195.0	6	15625000000	3.1415929204	8543760	
Parallel	601	1.4506337642669678	False	5e-08	4.2e-08	247391.0	7	15625000000	3.1415926956	2581701	
Parallel	602	0.7276458740234375	False	5e-08	4.1e-08	123163.0	7	15625000000	3.1415926946	6039261	
Parallel	603	0.385880708694458	False	5e-08	5.28e-08	64954.0	7	15625000000	3.1415927063	259541	
Parallel	604	0.6514620780944824	False	5e-08	1.41e-08	110028.0	7	15625000000	3.1415926677	283225	
Parallel	605	49.160813331604004	False	5e-08	7.98e-08	8402672.0	7	15625000000	3.1415927334	2613804	
Parallel	606	60.01280879974365	False	5e-08	7.7e-08	10255120.0	7	15625000000	3.1415927306	4222014	
Parallel	607	3.8298449516296387	False	5e-08	3.33e-08	654854.0	7	15625000000	3.1415926869	3941557	
Parallel	608	11.32381534576416	False	5e-08	6.49e-08	1928407.0	7	15625000000	3.1415927185	6493497	
Parallel	609	0.8816895484924316	False	5e-08	7.98e-08	148723.0	7	15625000000	3.1415927334	1366654	
Parallel	610	0.606440544128418	False	5e-08	-3.3e-09	102928.0	7	15625000000	3.1415926502	4686601	
Parallel	611	2.1871390342712402	False	5e-08	4.28e-08	372329.0	7	15625000000	3.1415926963	3174126	
Parallel	612	0.446120023727417	False	5e-08	8.38e-08	75959.0	7	15625000000	3.1415927373	5236529	
Parallel	613	0.6916589736938477	False	5e-08	3.22e-08	118548.0	7	15625000000	3.1415926858	4838345	
Parallel	614	3.7691617012023926	False	5e-08	2.98e-08	645269.0	7	15625000000	3.1415926834	2330198	
Parallel	615	0.9072065353393555	False	5e-08	8.59e-08	153693.0	7	15625000000	3.1415927395	8827454	
Parallel	616	2.240509510040283	False	5e-08	4.9e-08	382979.0	7	15625000000	3.1415927026	4009443	
Parallel	617	5.228125810623169	False	5e-08	2e-10	886603.0	7	15625000000	3.1415926538	4833433	
Parallel	618	1.013063907623291	False	5e-08	2.35e-08	171432.0	7	15625000000	3.1415926771	5218377	
Parallel	619	1.0933074951171875	False	5e-08	3.73e-08	181727.0	7	15625000000	3.1415926909	8590479	
Parallel	620	0.30425190925598145	False	5e-08	-3.3e-09	51464.0	7	15625000000	3.1415926502	8126738	
Parallel	621	2.5509848594665527	False	5e-08	1.18e-08	436207.0	7	15625000000	3.1415926654	2077696	
Parallel	622	38.46331787109375	False	5e-08	5.43e-08	6542970.0	7	15625000000	3.1415927079	1819459	
Parallel	623	1.394643783569336	False	5e-08	9.04e-08	236397.0	7	15625000000	3.1415927439	3776742	
Parallel	624	1498.379306793213	False	5e-08	9e-10	255588821.0	7	15625000000	3.1415926545	9542633	
Parallel	625	12.796586036682129	False	5e-08	-3.5e-09	2160423.0	7	15625000000	3.1415926501	3708122	
Parallel	626	5.626886606216431	False	5e-08	4.76e-08	951235.0	7	15625000000	3.1415927012	6650934	
Parallel	627	0.8239016532897949	False	5e-08	6.75e-08	139493.0	7	15625000000	3.141592721	5047973	
Parallel	628	5.837189435958862	False	5e-08	1.59e-08	997352.0	7	15625000000	3.1415926695	4140461	
Parallel	629	4.892348527908325	False	5e-08	1.73e-08	835860.0	7	15625000000	3.1415926709	5146407	
Parallel	630	1.7716395854949951	False	5e-08	3.53e-08	300275.0	7	15625000000	3.1415926889	286319	
Parallel	631	44.36509990692139	False	5e-08	6.59e-08	7474047.0	7	15625000000	3.1415927195	8977862	
Parallel	632	1.8746273517608643	False	5e-08	4.72e-08	316605.0	7	15625000000	3.1415927008	8724739	
Parallel	633	4.82341742515564	False	5e-08	1.36e-08	823790.0	7	15625000000	3.1415926672	3691996	
Parallel	634	1.0702247619628906	False	5e-08	3.59e-08	180662.0	7	15625000000	3.1415926895	3218410	
Parallel	635	0.7450685501098633	False	5e-08	4.61e-08	126003.0	7	15625000000	3.1415926997	5322260	
Parallel	636	3.8590054512023926	False	5e-08	1.39e-08	659813.0	7	15625000000	3.1415926675	3480820	
Parallel	637	0.6227540969848633	False	5e-08	4.8e-09	106123.0	7	15625000000	3.1415926584	1306572	
Parallel	638	5.2209436893463135	False	5e-08	9.13e-08	871404.0	7	15625000000	3.1415927449	6409349	
Parallel	639	1.2425172328948975	False	5e-08	7.03e-08	212257.0	7	15625000000	3.1415927239	6894472	
Parallel	640	0.6736040115356445	False	5e-08	2.5e-08	114998.0	7	15625000000	3.1415926786	7425426	
Parallel	641	1.7933309078216553	False	5e-08	8.44e-08	304901.0	7	15625000000	3.141592738	8922032	
Parallel	642	0.908473014831543	False	5e-08	8.63e-08	154048.0	7	15625000000	3.1415927399	1125092	
Parallel	643	0.7988817691802979	False	5e-08	6.12e-08	135233.0	7	15625000000	3.1415927148	2310621	
Parallel	644	0.8959383964538574	False	5e-08	8.29e-08	151208.0	7	15625000000	3.1415927365	1750166	
Parallel	645	0.8475837707519531	False	5e-08	7.19e-08	142688.0	7	15625000000	3.1415927255	4375734	
Parallel	646	7.465565204620361	False	5e-08	5.98e-08	1276371.0	7	15625000000	3.1415927134	3307742	
Parallel	647	143.0645933151245	False	5e-08	1.9e-08	24404305.0	7	15625000000	3.1415926726	8729090	
Parallel	648	3.91800856590271	False	5e-08	1.19e-08	654488.0	7	15625000000	3.1415926655	3110155	
Parallel	649	1.5829274654388428	False	5e-08	5.93e-08	267981.0	7	15625000000	3.1415927129	8526591	
Parallel	650	207.64480829238892	False	5e-08	9.14e-08	35045353.0	7	15625000000	3.141592745	854724	
Parallel	651	94.08705306053162	False	5e-08	9.52e-08	15797485.0	7	15625000000	3.1415927488	1408011	
Parallel	652	0.3571131229400635	False	5e-08	3.77e-08	60694.0	7	15625000000	3.1415926913	3807339	
Parallel	653	139.02987456321716	False	5e-08	4.8e-08	23508645.0	7	15625000000	3.1415927016	5178439	
Parallel	654	0.6592462062835693	False	5e-08	1.89e-08	112158.0	7	15625000000	3.1415926725	438789	
Parallel	655	2.9090938568115234	False	5e-08	1.3e-08	492996.0	7	15625000000	3.1415926666	5884261	
Parallel	656	8.028191328048706	False	5e-08	3.17e-08	1360107.0	7	15625000000	3.1415926853	9058827	
Parallel	657	0.6909470558166504	False	5e-08	2.94e-08	117128.0	7	15625000000	3.141592683	1269599	
Parallel	658	6.916604280471802	False	5e-08	3.07e-08	1177670.0	7	15625000000	3.1415926843	9766775	
Parallel	659	3.180494546890259	False	5e-08	3.56e-08	541276.0	7	15625000000	3.1415926892	7357954	
Parallel	660	0.4729163646697998	False	5e-08	9.42e-08	80574.0	7	15625000000	3.1415927478	4400336	
Parallel	661	0.3753244876861572	False	5e-08	4.92e-08	63889.0	7	15625000000	3.1415927028	5284242	
Parallel	662	0.3330094814300537	False	5e-08	1.73e-08	55724.0	7	15625000000	3.1415926709	7392320	
Parallel	663	0.8872151374816895	False	5e-08	7.98e-08	148723.0	7	15625000000	3.1415927334	4224519	
Parallel	664	4.983423709869385	False	5e-08	6.61e-08	831278.0	7	15625000000	3.1415927197	2742547	
Parallel	665	1.4825353622436523	False	5e-08	4.36e-08	249166.0	7	15625000000	3.1415926972	2217522	
Parallel	666	2.424555778503418	False	5e-08	9.51e-08	405000.0	7	15625000000	3.1415927487	1174487	
Parallel	667	0.6180622577667236	False	5e-08	-6e-10	103993.0	7	15625000000	3.141592653	1514643	
Parallel	668	2.823148488998413	False	5e-08	3.3e-09	474891.0	7	15625000000	3.1415926569	3652420	
Parallel	669	0.9281415939331055	False	5e-08	9.08e-08	157953.0	7	15625000000	3.1415927443	9433725	
Parallel	670	5.019007205963135	False	5e-08	8.77e-08	854009.0	7	15625000000	3.1415927413	6538491	
Parallel	671	0.7323048114776611	False	5e-08	4.17e-08	123518.0	7	15625000000	3.1415926953	3077470	
Parallel	672	2.974126100540161	False	5e-08	4.17e-08	494072.0	7	15625000000	3.1415926953	848320	
Parallel	673	1.4483659267425537	False	5e-08	3.97e-08	244906.0	7	15625000000	3.1415926933	9505975	
Parallel	674	12.023597002029419	False	5e-08	2.18e-08	2042629.0	7	15625000000	3.1415926754	2138111	
Parallel	675	13.248780250549316	False	5e-08	-1.2e-09	2230347.0	7	15625000000	3.1415926524	7680457	
Parallel	676	1.0446889400482178	False	5e-08	3.04e-08	176402.0	7	15625000000	3.1415926839	5916874	
Parallel	677	5.9847471714019775	False	5e-08	6.07e-08	1011940.0	7	15625000000	3.1415927143	3584604	
Parallel	678	2.6646528244018555	False	5e-08	1.93e-08	449342.0	7	15625000000	3.1415926729	9572458	
Parallel	679	0.31298375129699707	False	5e-08	3.9e-09	52884.0	7	15625000000	3.1415926575	939742	
Parallel	680	1.0039288997650146	False	5e-08	2.35e-08	171432.0	7	15625000000	3.1415926771	8451049	
Parallel	681	2.1047866344451904	False	5e-08	3.52e-08	360259.0	7	15625000000	3.1415926888	657553	
Parallel	682	0.3907172679901123	False	5e-08	5.95e-08	67084.0	7	15625000000	3.1415927131	5796424	
Parallel	683	1.0205047130584717	False	5e-08	2.7e-08	173917.0	7	15625000000	3.1415926806	4720089	
Parallel	684	2.3712456226348877	False	5e-08	2.44e-08	401428.0	7	15625000000	3.141592678	9796837	
Parallel	685	0.3401944637298584	False	5e-08	2.65e-08	57854.0	7	15625000000	3.1415926801	4524076	
Parallel	686	0.4758870601654053	False	5e-08	9.57e-08	81284.0	7	15625000000	3.1415927493	6843746	
Parallel	687	0.871830940246582	False	5e-08	7.89e-08	148013.0	7	15625000000	3.1415927325	252150	
Parallel	688	0.32312893867492676	False	5e-08	1.24e-08	54659.0	7	15625000000	3.141592666	411944	
Parallel	689	0.362898588180542	False	5e-08	4.04e-08	61404.0	7	15625000000	3.141592694	3248048	
Parallel	690	0.7715845108032227	False	5e-08	5.51e-08	131328.0	7	15625000000	3.1415927087	3906125	
Parallel	691	13.98186469078064	False	5e-08	-3e-10	2394679.0	7	15625000000	3.1415926533	3263137	
Parallel	692	1.6368024349212646	False	5e-08	1.7e-08	278265.0	7	15625000000	3.1415926706	9747199	
Parallel	693	3.3466436862945557	False	5e-08	-2.7e-09	567524.0	7	15625000000	3.1415926509	4892196	
Parallel	694	0.4351692199707031	False	5e-08	7.85e-08	73829.0	7	15625000000	3.1415927321	6685728	
Parallel	695	0.7335531711578369	False	5e-08	4.3e-08	124228.0	7	15625000000	3.1415926966	589064	
Parallel	696	0.6717565059661865	False	5e-08	2.12e-08	113223.0	7	15625000000	3.1415926748	2877689	
Parallel	697	0.7392082214355469	False	5e-08	4.61e-08	126003.0	7	15625000000	3.1415926997	4428697	
Parallel	698	0.36383843421936035	False	5e-08	3.77e-08	60694.0	7	15625000000	3.1415926913	26108	
Parallel	699	0.9358694553375244	False	5e-08	9e-10	156877.0	7	15625000000	3.1415926545	8370407	
Parallel	700	16.553713083267212	False	5e-08	6.3e-08	2796949.0	7	15625000000	3.1415927166	4112562	
Parallel	701	27.88054609298706	False	5e-09	-6.5e-09	4731127.0	8	15625000000	3.1415926471	726248	
Parallel	702	179.7037696838379	False	5e-09	-1.3e-09	30234262.0	8	15625000000	3.1415926523	8773482	
Parallel	703	0.9217121601104736	False	5e-09	3e-10	156522.0	8	15625000000	3.1415926539	3782876	
Parallel	704	5.2299277782440186	False	5e-09	1.1e-09	889443.0	8	15625000000	3.1415926547	8278822	
Parallel	705	26.96306586265564	False	5e-09	-5.5e-09	4544441.0	8	15625000000	3.1415926481	1871940	
Parallel	706	3.0736100673675537	False	5e-09	2e-10	521385.0	8	15625000000	3.1415926537	5482964	
Parallel	707	125.04567646980286	False	5e-09	-8.1e-09	21241065.0	8	15625000000	3.1415926455	5579794	
Parallel	708	6.774940252304077	False	5e-09	1.2e-09	1151378.0	8	15625000000	3.1415926547	1890294	
Parallel	709	1.8184776306152344	False	5e-09	-2.4e-09	309849.0	8	15625000000	3.1415926512	4105318	
Parallel	710	9.908849716186523	False	5e-09	-5.5e-09	1684822.0	8	15625000000	3.1415926481	9140997	
Parallel	711	4.606976509094238	False	5e-09	2e-10	782255.0	8	15625000000	3.1415926538	2569038	
Parallel	712	49.464892864227295	False	5e-09	-1.8e-09	8437267.0	8	15625000000	3.1415926518	3332218	
Parallel	713	0.9018547534942627	False	5e-09	-5.9e-09	152972.0	8	15625000000	3.1415926477	266464	
Parallel	714	0.9188446998596191	False	5e-09	3e-10	156522.0	8	15625000000	3.1415926539	7820973	
Parallel	715	10.61655855178833	False	5e-09	-5e-09	1790235.0	8	15625000000	3.1415926486	3422529	
Parallel	716	51.19784760475159	False	5e-09	-5.3e-09	8633516.0	8	15625000000	3.1415926482	1807031	
Parallel	717	33.076361656188965	False	5e-09	-3.1e-09	5564147.0	8	15625000000	3.1415926505	9359834	
Parallel	718	20.381834268569946	False	5e-09	-2.8e-09	3454833.0	8	15625000000	3.1415926508	6174859	
Parallel	719	208.80485200881958	False	5e-09	-6.5e-09	35154794.0	8	15625000000	3.1415926471	834034	
Parallel	720	2.085893154144287	False	5e-09	-6e-09	356698.0	8	15625000000	3.1415926476	1824290	
Parallel	721	70.27170014381409	False	5e-09	-8.4e-09	11819281.0	8	15625000000	3.1415926451	4288210	
Parallel	722	4.315267086029053	False	5e-09	-6e-10	727951.0	8	15625000000	3.141592653	7052435	
Parallel	723	0.30127668380737305	False	5e-09	-3.3e-09	51464.0	8	15625000000	3.1415926502	356491	
Parallel	724	18.07861042022705	False	5e-09	-2.1e-09	3050931.0	8	15625000000	3.1415926515	7080373	
Parallel	725	2.3918163776397705	False	5e-09	-6.2e-09	407452.0	8	15625000000	3.1415926474	882152	
Parallel	726	10.957165241241455	False	5e-09	-3.1e-09	1854124.0	8	15625000000	3.1415926505	6999657	
Parallel	727	5.75177788734436	False	5e-09	-5e-09	971781.0	8	15625000000	3.1415926486	2787579	
Parallel	728	5.935397624969482	False	5e-09	-8.5e-09	1010110.0	8	15625000000	3.1415926451	9905037	
Parallel	729	10.946512937545776	False	5e-09	-3.8e-09	1849509.0	8	15625000000	3.1415926498	9301688	
Parallel	730	5.25452733039856	False	5e-09	-6e-10	883763.0	8	15625000000	3.141592653	8752508	
Parallel	731	8.85492491722107	False	5e-09	1e-10	1511981.0	8	15625000000	3.1415926537	7653278	
Parallel	732	38.260276794433594	False	5e-09	-7.9e-09	6528806.0	8	15625000000	3.1415926457	3683756	
Parallel	733	25.471728324890137	False	5e-09	-1.6e-09	4350311.0	8	15625000000	3.1415926519	4153433	
Parallel	734	2.095838785171509	False	5e-09	-6.8e-09	355633.0	8	15625000000	3.1415926467	3598832	
Parallel	735	3.6220152378082275	False	5e-09	-5.9e-09	611888.0	8	15625000000	3.1415926477	178410	
Parallel	736	17.37526035308838	False	5e-09	-7.7e-09	2937697.0	8	15625000000	3.1415926459	2097894	
Parallel	737	577.3327009677887	False	5e-09	-5e-09	97289193.0	8	15625000000	3.1415926486	4024074	
Parallel	738	7.924577236175537	False	5e-09	-5.6e-09	1327059.0	8	15625000000	3.141592648	4836823	
Parallel	739	14.173560380935669	False	5e-09	9e-10	2405329.0	8	15625000000	3.1415926545	4442129	
Parallel	740	2.7742648124694824	False	5e-09	1.1e-09	470986.0	8	15625000000	3.1415926547	4911457	
Parallel	741	16.01761484146118	False	5e-09	-8.5e-09	2726516.0	8	15625000000	3.141592645	8293628	
Parallel	742	2.1063497066497803	False	5e-09	-4.4e-09	358828.0	8	15625000000	3.1415926492	3092703	
Parallel	743	43.59729886054993	False	5e-09	-1.3e-09	7415442.0	8	15625000000	3.1415926523	9863687	
Parallel	744	19.766659259796143	False	5e-09	-5.5e-09	3318180.0	8	15625000000	3.141592648	7466552	
Parallel	745	49.3032443523407	False	5e-09	-8.4e-09	8284961.0	8	15625000000	3.1415926452	8419364	
Parallel	746	3.953578472137451	False	5e-09	-3.1e-09	669742.0	8	15625000000	3.1415926505	1552265	
Parallel	747	7.406856298446655	False	5e-09	-8.3e-09	1263525.0	8	15625000000	3.1415926453	9187397	
Parallel	748	10.53212594985962	False	5e-09	-5.7e-09	1785975.0	8	15625000000	3.1415926479	9862384	
Parallel	749	3.3101723194122314	False	5e-09	-5e-09	562554.0	8	15625000000	3.1415926485	4389865	
Parallel	750	14.889511585235596	False	5e-09	8e-10	2508967.0	8	15625000000	3.1415926544	3746334	
Parallel	751	182.26385402679443	False	5e-09	-5.4e-09	30642680.0	8	15625000000	3.1415926482	1060419	
Parallel	752	0.6107654571533203	False	5e-09	-4.3e-09	102573.0	8	15625000000	3.1415926493	7683537	
Parallel	753	56.847360610961914	False	5e-09	1e-10	9644735.0	8	15625000000	3.1415926537	4362796	
Parallel	754	0.8988280296325684	False	5e-09	-6.5e-09	152617.0	8	15625000000	3.1415926471	1708889	
Parallel	755	88.85899806022644	False	5e-09	-6.2e-09	15023550.0	8	15625000000	3.1415926474	2105225	
Parallel	756	3.3107411861419678	False	5e-09	-5.4e-09	561844.0	8	15625000000	3.1415926482	6707409	
Parallel	757	5.981395244598389	False	5e-09	-6e-09	1019340.0	8	15625000000	3.1415926476	3356238	
Parallel	758	1.1907732486724854	False	5e-09	-8.6e-09	201951.0	8	15625000000	3.141592645	24506	
Parallel	759	13.567082405090332	False	5e-09	-3.5e-09	2314815.0	8	15625000000	3.1415926501	6649296	
Parallel	760	1152.4504616260529	False	5e-09	-4.7e-09	195230777.0	8	15625000000	3.1415926489	7766797	
Parallel	761	9.315730571746826	False	5e-09	-5.9e-09	1580474.0	8	15625000000	3.1415926477	3756618	
Parallel	762	3.872117042541504	False	5e-09	-5.8e-09	662997.0	8	15625000000	3.1415926478	4539482	
Parallel	763	4.506082057952881	False	5e-09	-4.2e-09	769475.0	8	15625000000	3.1415926494	4178154	
Parallel	764	2.0932412147521973	False	5e-09	-5e-09	358118.0	8	15625000000	3.1415926486	1497296	
Parallel	765	3.036162853240967	False	5e-09	-4.1e-09	513220.0	8	15625000000	3.1415926495	9361542	
Parallel	766	28.638347387313843	False	5e-09	-2.5e-09	4852881.0	8	15625000000	3.1415926511	9682998	
Parallel	767	10.576485872268677	False	5e-09	-5.5e-09	1786685.0	8	15625000000	3.141592648	7667970	
Parallel	768	6.903089284896851	False	5e-09	-6e-09	1172312.0	8	15625000000	3.1415926476	8874214	
Parallel	769	4.462158441543579	False	5e-09	-7.4e-09	760600.0	8	15625000000	3.1415926462	7361869	
