sampleId	piHat	cntProbe	isCensored	seedInit	OFError	signifDigits	runtime	solverName	
59	3.1	11.0	FALSE	480123	0.0012644892671427321	2	4.315376281738281e-05	Needles1	
60	3.1	179.0	FALSE	5222525	0.0012417763970176132	2	0.0005660057067871094	Needles1	
61	3.1	11.0	FALSE	3030399	0.0012644892671427321	2	3.886222839355469e-05	Needles1	
62	3.1	55.0	FALSE	7453199	0.0012644892671427321	2	0.0001747608184814453	Needles1	
63	3.1	66.0	FALSE	9147737	0.0012644892671427321	2	0.00020813941955566406	Needles1	
64	3.1	33.0	FALSE	9413443	0.0012644892671427321	2	0.00011205673217773438	Needles1	
65	3.1	33.0	FALSE	304848	0.0012644892671427321	2	0.0001049041748046875	Needles1	
66	3.1	88.0	FALSE	9542098	0.0012644892671427321	2	0.0002791881561279297	Needles1	
67	3.1	157.0	FALSE	4145068	0.0015926535899999372	2	0.0004999637603759766	Needles1	
68	3.1	33.0	FALSE	4664787	0.0012644892671427321	2	0.00010776519775390625	Needles1	
69	3.1	55.0	FALSE	555807	0.0012644892671427321	2	0.00017595291137695312	Needles1	
70	3.1	250.0	FALSE	4113900	0.0030614344603145938	2	0.0007841587066650391	Needles1	
71	3.1	80.0	FALSE	7256487	0.004337751629215791	2	0.0002532005310058594	Needles1	
72	3.1	11.0	FALSE	524378	0.0012644892671427321	2	4.506111145019531e-05	Needles1	
73	3.1	110.0	FALSE	2732888	0.0012644892671427321	2	0.00034999847412109375	Needles1	
74	3.1	206.0	FALSE	8496296	0.0034455143489311446	2	0.0006442070007324219	Needles1	
75	3.1	11.0	FALSE	7404530	0.0012644892671427321	2	3.814697265625e-05	Needles1	
76	3.1	77.0	FALSE	5325918	0.0012644892671427321	2	0.0002548694610595703	Needles1	
77	3.1	33.0	FALSE	9950193	0.0012644892671427321	2	0.00010800361633300781	Needles1	
78	3.1	55.0	FALSE	4484509	0.0012644892671427321	2	0.00017786026000976562	Needles1	
79	3.1	44.0	FALSE	3503111	0.0012644892671427321	2	0.00014209747314453125	Needles1	
80	3.1	55.0	FALSE	2697287	0.0012644892671427321	2	0.00017714500427246094	Needles1	
81	3.1	91.0	FALSE	7279829	0.0036616191072416093	2	0.00029015541076660156	Needles1	
82	3.1	44.0	FALSE	3539441	0.0012644892671427321	2	0.00014019012451171875	Needles1	
83	3.1	55.0	FALSE	9509457	0.0012644892671427321	2	0.00017714500427246094	Needles1	
84	3.1	247.0	FALSE	390098	0.004904161696624332	2	0.0007748603820800781	Needles1	
85	3.1	22.0	FALSE	7938221	0.0012644892671427321	2	7.295608520507812e-05	Needles1	
86	3.1	11.0	FALSE	1555864	0.0012644892671427321	2	3.790855407714844e-05	Needles1	
87	3.1	11.0	FALSE	6186467	0.0012644892671427321	2	3.7670135498046875e-05	Needles1	
88	3.1	11.0	FALSE	7894667	0.0012644892671427321	2	3.981590270996094e-05	Needles1	
89	3.1	11.0	FALSE	3953451	0.0012644892671427321	2	3.814697265625e-05	Needles1	
90	3.1	44.0	FALSE	3455932	0.0012644892671427321	2	0.000141143798828125	Needles1	
91	3.1	22.0	FALSE	3038873	0.0012644892671427321	2	7.200241088867188e-05	Needles1	
92	3.1	110.0	FALSE	2650198	0.0012644892671427321	2	0.00034880638122558594	Needles1	
93	3.1	11.0	FALSE	7524348	0.0012644892671427321	2	3.814697265625e-05	Needles1	
94	3.1	154.0	FALSE	7552636	0.0012644892671427321	2	0.0004899501800537109	Needles1	
